ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-DD-A11A-01A-11D-A12Z-10	2.0	2.0	0.0	0.0	5.0	2.0	0.0	3.0	3.0	5.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	7.0	0.0	2.0	4.0	0.0	2.0	1.0	2.0	1.0	2.0	0.0	4.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	4.0	1.0	3.0	1.0	2.0	4.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-A11B-01A-11D-A12Z-10	4.0	4.0	3.0	0.0	8.0	16.0	8.0	7.0	8.0	4.0	2.0	2.0	4.0	4.0	0.0	8.0	0.0	4.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	2.0	6.0	10.0	12.0	20.0	4.0	19.0	13.0	24.0	26.0	8.0	6.0	22.0	9.0	8.0	6.0	12.0	10.0	6.0	6.0	8.0	4.0	2.0	8.0	12.0	0.0	2.0	0.0	0.0	4.0	4.0	3.0	2.0	0.0	6.0	9.0	6.0	6.0	0.0	18.0	3.0	19.0	0.0	4.0	2.0	21.0	2.0	10.0	0.0	14.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	2.0	2.0	0.0	2.0
TCGA-DD-A11C-01A-11D-A12Z-10	1.0	3.0	1.0	0.0	1.0	2.0	2.0	1.0	3.0	4.0	4.0	0.0	1.0	2.0	2.0	4.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	5.0	0.0	5.0	2.0	2.0	8.0	2.0	6.0	2.0	5.0	8.0	4.0	2.0	4.0	5.0	2.0	2.0	1.0	4.0	3.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	3.0	6.0	10.0	2.0	10.0	9.0	7.0	13.0	4.0	12.0	6.0	5.0	4.0	4.0	6.0	1.0	0.0	2.0	4.0	1.0	0.0	3.0	2.0	9.0	1.0	0.0	0.0	2.0	5.0	3.0	2.0	13.0
TCGA-DD-A11D-01A-11D-A12Z-10	0.0	3.0	1.0	1.0	1.0	0.0	2.0	2.0	3.0	3.0	0.0	0.0	2.0	2.0	4.0	4.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	3.0	2.0	8.0	7.0	2.0	7.0	2.0	8.0	1.0	2.0	3.0	2.0	3.0	6.0	3.0	4.0	4.0	5.0	1.0	1.0	3.0	4.0	0.0	4.0	5.0	7.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	1.0	1.0	17.0	6.0	3.0	3.0	5.0	4.0	5.0	10.0	2.0	3.0	3.0	4.0	0.0	5.0	5.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	3.0
TCGA-DD-A1E9-01A-21D-A152-10	0.0	2.0	0.0	2.0	4.0	4.0	4.0	2.0	4.0	0.0	2.0	0.0	2.0	2.0	2.0	6.0	2.0	4.0	2.0	4.0	0.0	2.0	4.0	2.0	4.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	4.0	6.0	4.0	4.0	8.0	8.0	8.0	5.0	6.0	6.0	8.0	5.0	4.0	2.0	3.0	6.0	2.0	2.0	3.0	0.0	0.0	4.0	6.0	2.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	2.0	2.0	4.0	4.0	2.0	4.0	2.0	10.0	4.0	2.0	4.0	4.0	4.0	3.0	4.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0
TCGA-DD-A1EA-01A-11D-A12Z-10	2.0	9.0	2.0	10.0	13.0	10.0	4.0	2.0	8.0	3.0	4.0	10.0	6.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	6.0	4.0	0.0	7.0	4.0	4.0	0.0	0.0	2.0	0.0	2.0	3.0	7.0	4.0	2.0	1.0	2.0	8.0	8.0	6.0	7.0	17.0	12.0	6.0	2.0	6.0	8.0	9.0	6.0	4.0	8.0	4.0	12.0	8.0	62.0	12.0	9.0	2.0	6.0	0.0	6.0	0.0	8.0	0.0	6.0	4.0	9.0	0.0	4.0	6.0	22.0	8.0	4.0	3.0	4.0	5.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	10.0	4.0	4.0	2.0	3.0	0.0	0.0	0.0	4.0	0.0
TCGA-DD-A1EB-01A-11D-A12Z-10	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	3.0	2.0	0.0	4.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	2.0	4.0	2.0	5.0	2.0	6.0	3.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	3.0	1.0	3.0	2.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0
TCGA-DD-A1EC-01A-21D-A12Z-10	0.0	1.0	0.0	2.0	1.0	1.0	1.0	3.0	3.0	1.0	0.0	1.0	3.0	5.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	4.0	0.0	2.0	0.0	3.0	3.0	0.0	1.0	1.0	1.0	2.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0
TCGA-DD-A1ED-01A-11D-A152-10	2.0	8.0	1.0	3.0	4.0	3.0	0.0	4.0	1.0	7.0	1.0	3.0	3.0	11.0	1.0	4.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	2.0	3.0	2.0	5.0	0.0	2.0	4.0	1.0	2.0	2.0	7.0	3.0	4.0	5.0	4.0	6.0	5.0	5.0	4.0	4.0	5.0	4.0	1.0	1.0	3.0	1.0	0.0	2.0	5.0	2.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	4.0	4.0	2.0	3.0	0.0	4.0	1.0	10.0	2.0	3.0	2.0	3.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0
TCGA-DD-A1EE-01A-11D-A12Z-10	0.0	4.0	2.0	2.0	0.0	2.0	1.0	2.0	2.0	4.0	2.0	4.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	1.0	4.0	3.0	4.0	3.0	0.0	7.0	2.0	0.0	4.0	2.0	6.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	5.0	3.0	1.0	5.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-DD-A1EF-01A-11D-A12Z-10	0.0	0.0	0.0	0.0	0.0	6.0	3.0	1.0	1.0	2.0	2.0	5.0	0.0	3.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	1.0	4.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	4.0	4.0	2.0	1.0	4.0	2.0	0.0	0.0	3.0	1.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A1EG-01A-11D-A20W-10	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	3.0	1.0	3.0	1.0	2.0	0.0	1.0	1.0	3.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	2.0	2.0	3.0	1.0	4.0	0.0	1.0	2.0	4.0	2.0	4.0	5.0	3.0	1.0	3.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	4.0	1.0	0.0	4.0	2.0	0.0	0.0	1.0	2.0	1.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-DD-A1EH-01A-11D-A12Z-10	0.0	6.0	2.0	4.0	7.0	0.0	0.0	10.0	0.0	4.0	5.0	4.0	3.0	8.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	2.0	0.0	4.0	4.0	6.0	10.0	0.0	6.0	4.0	0.0	1.0	4.0	4.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	6.0	2.0	6.0	10.0	4.0	23.0	2.0	6.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0
TCGA-DD-A1EI-01A-11D-A12Z-10	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	6.0	2.0	2.0	1.0	0.0	4.0	4.0	5.0	6.0	2.0	5.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	3.0	1.0	5.0	2.0	3.0	1.0	5.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	2.0
TCGA-DD-A1EJ-01A-11D-A152-10	4.0	2.0	2.0	3.0	4.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	3.0	4.0	0.0	4.0	2.0	1.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	4.0	2.0	2.0	3.0	1.0	1.0	3.0	4.0	3.0	2.0	5.0	6.0	2.0	4.0	3.0	0.0	4.0	1.0	3.0	3.0	1.0	1.0	2.0	1.0	0.0	3.0	3.0	4.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	2.0	23.0	3.0	18.0	7.0	1.0	5.0	4.0	5.0	2.0	1.0	4.0	1.0	2.0	2.0	2.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
TCGA-DD-A1EK-01A-11D-A20W-10	2.0	0.0	1.0	3.0	2.0	2.0	4.0	0.0	4.0	6.0	4.0	0.0	2.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	4.0	3.0	5.0	7.0	1.0	3.0	3.0	5.0	5.0	1.0	1.0	4.0	3.0	4.0	7.0	1.0	3.0	0.0	1.0	1.0	0.0	2.0	5.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	6.0	2.0	9.0	0.0	0.0	7.0	7.0	2.0	1.0	5.0	2.0	4.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
TCGA-DD-A1EL-01A-11D-A152-10	2.0	1.0	1.0	1.0	3.0	4.0	1.0	1.0	4.0	3.0	2.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	3.0	2.0	2.0	0.0	1.0	0.0	4.0	3.0	5.0	2.0	5.0	1.0	11.0	8.0	4.0	1.0	12.0	3.0	3.0	1.0	3.0	2.0	1.0	1.0	9.0	0.0	7.0	10.0	31.0	9.0	2.0	4.0	5.0	1.0	5.0	3.0	4.0	2.0	1.0	2.0	8.0	5.0	6.0	7.0	8.0	3.0	2.0	1.0	1.0	3.0	4.0	1.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	4.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0
TCGA-DD-A39V-01A-11D-A20W-10	0.0	2.0	1.0	0.0	1.0	2.0	3.0	2.0	4.0	4.0	4.0	1.0	1.0	3.0	1.0	4.0	2.0	1.0	1.0	2.0	1.0	1.0	2.0	3.0	0.0	2.0	2.0	0.0	3.0	1.0	2.0	5.0	3.0	3.0	12.0	3.0	5.0	5.0	8.0	5.0	3.0	9.0	15.0	2.0	3.0	2.0	9.0	4.0	1.0	2.0	2.0	3.0	0.0	1.0	8.0	0.0	1.0	3.0	2.0	0.0	0.0	1.0	2.0	0.0	14.0	1.0	6.0	9.0	1.0	4.0	7.0	6.0	1.0	4.0	2.0	3.0	3.0	2.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0
TCGA-DD-A39W-01A-11D-A20W-10	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	5.0	2.0	10.0	0.0	5.0	2.0	2.0	1.0	7.0	2.0	2.0	1.0	6.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	5.0	0.0	5.0	1.0	9.0	2.0	4.0	0.0	6.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-DD-A39X-01A-11D-A20W-10	1.0	4.0	0.0	1.0	6.0	7.0	2.0	2.0	2.0	4.0	1.0	3.0	3.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	1.0	4.0	1.0	3.0	5.0	3.0	4.0	3.0	3.0	1.0	3.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	2.0	9.0	0.0	1.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	2.0	3.0	1.0	2.0	2.0	6.0	6.0	14.0	1.0	0.0	1.0	6.0	0.0	8.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-A39Y-01A-11D-A20W-10	4.0	0.0	0.0	0.0	1.0	2.0	3.0	4.0	1.0	2.0	0.0	1.0	2.0	4.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	3.0	5.0	3.0	3.0	3.0	5.0	4.0	3.0	4.0	3.0	3.0	4.0	3.0	0.0	5.0	1.0	1.0	0.0	0.0	2.0	1.0	7.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	10.0	5.0	0.0	5.0	4.0	1.0	4.0	1.0	3.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
TCGA-DD-A39Z-01A-11D-A20W-10	1.0	4.0	3.0	0.0	3.0	0.0	5.0	1.0	3.0	3.0	3.0	0.0	1.0	2.0	0.0	3.0	2.0	1.0	1.0	1.0	1.0	2.0	4.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	2.0	2.0	4.0	1.0	5.0	4.0	4.0	1.0	3.0	2.0	8.0	2.0	9.0	3.0	2.0	6.0	0.0	1.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	8.0	1.0	1.0	0.0	2.0	1.0	4.0	1.0	2.0	3.0	2.0	3.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
TCGA-DD-A3A0-01A-11D-A20W-10	0.0	0.0	2.0	0.0	0.0	4.0	2.0	2.0	2.0	4.0	4.0	0.0	6.0	2.0	2.0	0.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	8.0	8.0	1.0	0.0	7.0	10.0	0.0	0.0	5.0	12.0	4.0	6.0	2.0	12.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	5.0	3.0	4.0	2.0	4.0	4.0	6.0	13.0	7.0	3.0	4.0	9.0	2.0	8.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	2.0
TCGA-DD-A3A1-01A-11D-A20W-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	4.0	0.0	12.0	1.0	2.0	1.0	5.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A3A2-01A-11D-A20W-10	0.0	2.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	2.0	3.0	2.0	1.0	3.0	5.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	2.0	1.0	4.0	2.0	3.0	2.0	3.0	6.0	4.0	3.0	5.0	3.0	4.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	4.0	2.0	2.0	4.0	1.0	5.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-A3A3-01A-11D-A22F-10	3.0	1.0	2.0	2.0	1.0	2.0	3.0	3.0	1.0	2.0	2.0	2.0	0.0	2.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	3.0	2.0	3.0	1.0	1.0	3.0	1.0	4.0	2.0	3.0	6.0	1.0	2.0	4.0	1.0	3.0	2.0	2.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A3A4-01A-11D-A22F-10	0.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	5.0	2.0	2.0	2.0	3.0	3.0	2.0	5.0	2.0	6.0	5.0	2.0	3.0	3.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0	6.0	3.0	4.0	2.0	3.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
TCGA-DD-A3A5-01A-11D-A22F-10	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	0.0	3.0	3.0	0.0	4.0	1.0	1.0	4.0	3.0	3.0	10.0	0.0	4.0	4.0	5.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	3.0	0.0	2.0	2.0	3.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
TCGA-DD-A3A6-01A-11D-A22F-10	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	3.0	2.0	3.0	2.0	0.0	3.0	7.0	0.0	2.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	3.0	7.0	1.0	8.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-DD-A3A7-01A-11D-A22F-10	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	3.0	1.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
TCGA-DD-A3A8-01A-11D-A22F-10	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	2.0	4.0	0.0	3.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
TCGA-DD-A3A9-01A-11D-A25V-10	4.0	4.0	1.0	3.0	6.0	4.0	6.0	10.0	12.0	2.0	9.0	4.0	6.0	4.0	2.0	4.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	8.0	1.0	5.0	1.0	6.0	7.0	2.0	0.0	8.0	2.0	5.0	15.0	5.0	14.0	4.0	12.0	5.0	7.0	8.0	9.0	11.0	10.0	6.0	17.0	4.0	0.0	2.0	4.0	2.0	0.0	1.0	0.0	10.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	4.0	8.0	7.0	15.0	7.0	0.0	16.0	5.0	40.0	1.0	14.0	4.0	24.0	1.0	15.0	9.0	4.0	0.0	3.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0
